database_id,spotify_id,song_name,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
5bb7ac980c27ee4c381ddb24,3UPPGZeSjNwxyJslnSTm1c,Bush Doctor - 2002 Remastered Version,https://p.scdn.co/mp3-preview/e02a3bcc2f0ed233a28fd2813b3c228ecba7db24?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.762,0.569,4,-7.863,0,0.0544,0.0143,1.45E-05,0.0793,0.789,136.462
5bb7ac980c27ee4c381ddb25,2Zji6amqZbj3jJVLFNJc9g,They Dont Know,https://p.scdn.co/mp3-preview/2c5bc0d0e9e72e3b3d084cfd4d7853dc722a7378?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.684,0.627,8,-7.032,1,0.0578,0.0199,0,0.131,0.831,140.074
5bb7ac980c27ee4c381ddb26,3nCFiwtuVqVJmnSasApvr3,Salgo Pa' la Calle,https://p.scdn.co/mp3-preview/94caa6aebeb0b841bcd261956de2039f3ece51ff?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.617,0.771,10,-5.586,0,0.112,0.0384,3.32E-06,0.162,0.553,180.002
5bb7ac980c27ee4c381ddb27,62pIfDe2RdhUfYmRWdo9ZJ,Tacatà - Radio Edit,https://p.scdn.co/mp3-preview/199e770dab676a1cc007eee3d3054db13373a9be?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.812,0.857,4,-6.034,1,0.103,0.0083,0,0.354,0.651,126.951
5bb7ac980c27ee4c381ddb28,1Px4jqDnQFulhG7Dl3nK0C,Te Voy a Esperar,https://p.scdn.co/mp3-preview/8151e87404caedad343140be92f49c788b9803d1?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.72,0.731,10,-7.372,1,0.0927,0.285,0,0.11,0.614,128.988
5bb7ac980c27ee4c381ddb29,1ECQFdstX9Vfh7jeJH8Cq6,Agachate un Poquito,https://p.scdn.co/mp3-preview/b615598df9ba5d5d23fc22b89be774d6641ee37e?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.93,0.851,6,-4.344,0,0.226,0.00434,0,0.0441,0.787,128.075
5bb7ac980c27ee4c381ddb2a,5GChYjT0HJVDtJMjcfhYmS,La Pregunta,https://p.scdn.co/mp3-preview/0a3e989cc15871c51748de7af56b6f51cc975539?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.739,0.643,8,-6.348,0,0.15,0.0688,0,0.0789,0.834,172.048
5bb7ac980c27ee4c381ddb2b,6l3dQcg2yJWgDhgCKJUe2o,Que Buena Tu Ta,https://p.scdn.co/mp3-preview/ec56871572a1b1616d4d522c53845eef6fc8df0c?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.815,0.812,5,-5.305,1,0.0443,0.205,0.00978,0.165,0.883,119.99
5bb7ac980c27ee4c381ddb2c,2PyuytS9WHUXcqzR1lJYV0,Donde Estés Llegaré,https://p.scdn.co/mp3-preview/24a775406aca2399a3fb4fd130f238e47b9664b4?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.829,0.904,9,-3.51,0,0.0535,0.0661,1.64E-06,0.343,0.595,94.021
5bb7ac980c27ee4c381ddb2d,7tV68k39aBNLAqdajPfUIE,Pégate Más (Juan Magan Remix),https://p.scdn.co/mp3-preview/db1198b03022fc759027d5f673fb3c94639a3f16?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.675,0.858,10,-6.958,1,0.0902,0.0117,6.43E-06,0.217,0.805,132.023
5bb7ac980c27ee4c381ddb2e,5HQVUIKwCEXpe7JIHyY734,"Young, Wild & Free (feat. Bruno Mars)",https://p.scdn.co/mp3-preview/07aa6b278601d4f50c382fd750000f0f88020f7f?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.715,0.655,0,-6.425,1,0.137,0.0525,0,0.115,0.531,95.078
5bb7ac980c27ee4c381ddb2f,2Foc5Q5nqNiosCNqttzHof,Get Lucky - Radio Edit,https://p.scdn.co/mp3-preview/92d40a2ae211cceb264e9ee1e67fe05f4d788200?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07E-06,0.101,0.862,116.047
5bb7ac980c27ee4c381ddb30,6j7hih15xG2cdYwIJnQXsq,Not Over You,https://p.scdn.co/mp3-preview/8e2845160e09011eacc6f9a224184e4bd1c0dc34?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.63,0.894,10,-4.592,1,0.0544,0.255,0,0.181,0.364,142.051
5bb7ac980c27ee4c381ddb31,7FwBtcecmlpc1sLySPXeGE,Dancing In the Dark,https://p.scdn.co/mp3-preview/ca523bfc94766689529e443009bcec6b56cf8b6a?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.527,0.942,1,-5.64,0,0.0366,0.0115,0,0.188,0.495,148.723
5bb7ac980c27ee4c381ddb32,3AhXZa8sUQht0UEdBJgpGc,Like a Rolling Stone,https://p.scdn.co/mp3-preview/f0eec1a1dbd31bf51cf323d2981535ec4fc5a568?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.483,0.721,0,-6.836,1,0.032,0.729,0,0.189,0.562,95.261
5bb7ac980c27ee4c381ddb33,5PZo9NMyNLxOlpEFoYo611,Notorious,https://p.scdn.co/mp3-preview/f31ccdbb2a8e5c0a9783c1308f6e93b7a1e88c04?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.53,0.967,0,-2.108,1,0.0657,0.000507,0.205,0.0786,0.642,99.962
5bb7ac980c27ee4c381ddb34,7Cw8HRaSHCRzsxsswJZZU9,No Halo,https://p.scdn.co/mp3-preview/88412f162de32a5ab2eacd26a367c173c90ac049?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.322,0.912,6,-6.354,1,0.154,0.000453,0.124,0.152,0.114,176.999
5bb7ac980c27ee4c381ddb35,7BpYWzZwrsljT1eIjb0TqR,Told You So,https://p.scdn.co/mp3-preview/73164a32d6afd4d1f0e72174da8795ce6e5f1c81?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.639,0.814,2,-5.632,0,0.0385,0.0029,2.98E-05,0.0529,0.904,123.922
5bb7ac980c27ee4c381ddb36,7lmeHLHBe4nmXzuXc0HDjk,Testify,https://p.scdn.co/mp3-preview/6981bf98c689f6289d6b41831f17fc24504d903a?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.47,0.978,7,-5.399,1,0.0727,0.0261,1.09E-05,0.356,0.503,117.906
5bb7ac980c27ee4c381ddb37,2vBiZ7nBe0OqTZKWGP0s4K,Lullaby,https://p.scdn.co/mp3-preview/cebedeafa958cc606aec912c518e15bf2d9e0269?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.508,0.832,11,-4.395,1,0.032,0.000372,0,0.0859,0.404,136.004
5bb7ac980c27ee4c381ddb38,6wT9p6z1LtoQ3lqPPeVR0K,Where Do We Go When We Go,https://p.scdn.co/mp3-preview/9a9b5d1bc68ff876c090f1b767de02697966bcab?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.477,0.955,1,-3.131,1,0.124,0.00158,1.46E-05,0.184,0.453,169.83
5bb7ac980c27ee4c381ddb39,1gofFAslBqWqeZ1F73GaJe,Misery,https://p.scdn.co/mp3-preview/55e93f8c200965074ce041f4dab5472b4460b298?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.463,0.949,7,-3.092,1,0.0978,0.00814,1.30E-05,0.601,0.577,162.02
5bb7ac980c27ee4c381ddb3a,4OMu5a8sFpcRCPCcsoEaov,Babe I'm Gonna Leave You,https://p.scdn.co/mp3-preview/e82d356bea5c8244cee4e6d5447b46b87852dc11?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.404,0.435,4,-12.045,0,0.0323,0.246,0.00074,0.156,0.156,136.058
5bb7ac980c27ee4c381ddb3b,3HhaSocKwTptze7PySNZlW,Paranoia,https://p.scdn.co/mp3-preview/69c620e40a904eec0d241476520564926642a08f?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.409,0.992,3,-2.803,0,0.108,4.82E-05,2.03E-06,0.1,0.344,149.859
5bb7ac980c27ee4c381ddb3c,3LHFVQwFLoFLJRd1AFbPTZ,Must Be Nice,https://p.scdn.co/mp3-preview/359d9be6ef92e5507624b71e37e07971754b8632?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.619,0.916,0,-4.214,1,0.0459,0.000128,0.183,0.121,0.743,98.008
5bb7ac980c27ee4c381ddb3d,305WCRhhS10XUcH6AEwZk6,Are You Gonna Be My Girl,https://p.scdn.co/mp3-preview/f0e6e6d1835303097ef22037f333f8c057463146?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.613,0.953,2,-3.435,1,0.0855,0.00148,0.000582,0.152,0.537,105.046
5bb7ac980c27ee4c381ddb3e,0mWiuXuLAJ3Brin3Or2x6v,Learn to Fly,https://p.scdn.co/mp3-preview/371ecdede3dda7f49d04ba01ee7c6087abd31e79?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.439,0.931,11,-2.59,0,0.0473,1.92E-05,1.21E-05,0.193,0.527,135.944
5bb7ac980c27ee4c381ddb3f,7hm4HTk9encxT0LYC0J6oI,Someday,https://p.scdn.co/mp3-preview/320766cb9483ef72966ebaa0369034246a100b63?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.538,0.52,9,-7.46,1,0.0299,0.00425,0,0.367,0.678,106.031
5bb7ac980c27ee4c381ddb40,1wXuogT7bvqnhuWzDBNOdV,Runnin' Wild,https://p.scdn.co/mp3-preview/95e436d800b5a01171e2d98faf0c1a8a1402a53b?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.503,0.96,10,-2.672,1,0.0626,9.25E-05,0.578,0.274,0.489,162.022
5bb7ac980c27ee4c381ddb41,0tZ3mElWcr74OOhKEiNz1x,Bulls On Parade,https://p.scdn.co/mp3-preview/9a0a212b91ae9561473158a58852f10d91a32440?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.412,0.919,5,-7.291,1,0.184,0.0124,0.0601,0.424,0.572,166.367
5bb7ac980c27ee4c381ddb42,34KTEhpPjq6IAgQg2yzJAL,Californication,https://p.scdn.co/mp3-preview/175ce440229d2fb5361756f3e68c9647b86a8eee?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483
5bb7ac980c27ee4c381ddb43,0SFS1LxNP5wgnoDA7nGKQu,Round and Round,https://p.scdn.co/mp3-preview/28bd4b0bb8bfa9785b8ad4bf4ffe84f70f1e55f3?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.616,0.965,11,-4.464,1,0.0613,0.0135,0.000174,0.119,0.405,126.535
5bb7ac980c27ee4c381ddb44,3OeX4IyrnpwkElW5iS8leo,All Shook Up,https://p.scdn.co/mp3-preview/37d6cf73b8235af5f0ed3bab584f6728edecc49c?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.706,0.656,10,-6.853,1,0.119,0.829,0,0.139,0.947,74.809
5bb7ac980c27ee4c381ddb45,4x7gAMNYaYJbAP1A7OEQ2s,Breaking the Law,https://p.scdn.co/mp3-preview/ae4364d412d65f727bfd339a06ebd4089958b4e4?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.358,0.948,2,-6.764,1,0.0785,0.0218,8.37E-06,0.113,0.504,164.001
5bb7ac980c27ee4c381ddb46,2nLtzopw4rPReszdYBJU6h,Numb,https://p.scdn.co/mp3-preview/e6ccf7717f8a167bfea4afc1bf7da1a0cd707fbb?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.496,0.863,9,-4.153,1,0.0381,0.0046,0,0.639,0.243,110.018
5bb7ac980c27ee4c381ddb47,77NNZQSqzLNqh2A9JhLRkg,Don't Stop Believin',https://p.scdn.co/mp3-preview/5908f4536c2b1111045c46555811fe61112d5c26?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.491,0.802,4,-7.106,1,0.0392,0.25,0,0.387,0.472,119.25
5bb7ac980c27ee4c381ddb48,2aEeghgUcnu75tzcolFMfs,La Bamba,https://p.scdn.co/mp3-preview/15fe176a40d3b34f83553eccc43743c9d039d3ca?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.516,0.809,0,-6.419,1,0.0545,0.787,0.000331,0.303,0.939,75.099
5bb7ac980c27ee4c381ddb49,2G2YzndIA6jeWFPBXhUjh5,Be My Baby,https://p.scdn.co/mp3-preview/938a439ad02b496d0a32198c517e0a3afba91cd2?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.511,0.769,4,-7.032,1,0.042,0.181,0,0.0921,0.818,129.657
5bb7ac980c27ee4c381ddb4a,7HyE6Ujj92uEAIgobo4jwW,Missfit,https://p.scdn.co/mp3-preview/0a1683faf7a84744f1cbec46e647e142a6cec6e5?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.479,0.965,0,-4.452,1,0.0458,0.00219,9.71E-06,0.199,0.885,184.836
5bb7ac980c27ee4c381ddb4b,7lOcMVOiTnNrA6Dn4UDiWQ,Good Rockin' Tonight,https://p.scdn.co/mp3-preview/7dc0aa79ee8147580ebccb0608b1ef2e803310e0?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.623,0.539,9,-9.188,1,0.0385,0.461,0,0.0995,0.932,84.761
5bb7ac980c27ee4c381ddb4c,1V6Jyx46g9gxCet3VBakr0,Gone,https://p.scdn.co/mp3-preview/9b640f6dbf2b8a755eb4bcc0b26903e7442115b9?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.604,0.948,9,-3.006,0,0.131,0.0382,0.000648,0.359,0.465,115.048
5bb7ac980c27ee4c381ddb4d,07zoTM7J0cUCwPcOHMJtyf,Living In A Dream,https://p.scdn.co/mp3-preview/2f42379df9120ed717dd4a6e4c00ed9840aa5a01?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.456,0.895,7,-6.024,1,0.0485,0.0786,0,0.201,0.796,152.114
5bb7ac980c27ee4c381ddb4e,4ldqBacc2ov7cUIlzLMB5W,As Long As I'm Moving,https://p.scdn.co/mp3-preview/cabf899cec1f3597f9ee060b08778a14862cd835?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.764,0.352,6,-12.68,1,0.142,0.48,0,0.0616,0.955,86.205
5bb7ac980c27ee4c381ddb4f,6csLL0MBNVIMx19PfsKsW7,In the Ghetto,https://p.scdn.co/mp3-preview/de86262f39c48c56ac451901665adf705109fcad?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.477,0.415,10,-10.592,1,0.0313,0.754,0.00356,0.104,0.418,87.907
5bb7ac980c27ee4c381ddb50,0VaX0AZAMDpUtAxDHUtcKt,Hot'n Cold,https://p.scdn.co/mp3-preview/9ad7aa4359864509c060c6bc8591bdd16f3acc1d?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.594,0.87,0,-4.075,1,0.108,0.426,0,0.0341,0.896,153.046
5bb7ac980c27ee4c381ddb51,7fNEGHfEd2GADxkyAfSb9y,Light Up My Fire,https://p.scdn.co/mp3-preview/fb7a31a9c8578962b0bad299c5635a0c6585dc15?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.501,0.916,0,-8.326,1,0.0361,0.00994,9.58E-06,0.322,0.632,92.528
5bb7ac980c27ee4c381ddb52,4gEqN6KIHohzeDX9za4alS,Fire below,https://p.scdn.co/mp3-preview/3e6a3c16c6e5df5f305c6a6bd5a8c9a6b2f87421?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.603,0.993,9,-2.278,1,0.0487,0.268,0.000959,0.0395,0.774,97.686
5bb7ac980c27ee4c381ddb53,3Wc4tanbT3laxY3dweuOib,Little Sister - Remastered,https://p.scdn.co/mp3-preview/4ce087cb7e197a8627c4a4faa8bfc9a5c264f42c?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.607,0.718,9,-8.142,1,0.133,0.595,0,0.364,0.876,139.183
5bb7ac980c27ee4c381ddb54,4qhkS0lRL2GgDxpuIr2Mbb,"Because You Loved Me (Theme from ""Up Close and Personal"")",https://p.scdn.co/mp3-preview/ffaf4bdf5cbf58cb74f7abff857e0931f0549e78?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.621,0.504,1,-8.001,1,0.0314,0.285,0,0.103,0.161,119.923
5bb7ac980c27ee4c381ddb55,0p1BcEcYVO3uk4KDf3gzkY,Wanted,https://p.scdn.co/mp3-preview/a20a9377a18f36a5bbd0085df89c5b69c63525a4?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.421,0.476,0,-7.692,1,0.0298,0.268,0,0.0816,0.3,169.784
5bb7ac980c27ee4c381ddb56,7ByfFjT83MNmisdzhZ50Fv,With You,https://p.scdn.co/mp3-preview/3889ab51cd702d18634c2ff371091732c872cb96?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.662,0.693,3,-4.298,1,0.0698,0.134,0,0.145,0.655,86.009
5bb7ac980c27ee4c381ddb57,4oa14QBfWRDfJy2agySy0L,Gravity,https://p.scdn.co/mp3-preview/63322f828978bc6b13af66a3f27724cd336ae14e?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.27,0.275,0,-10.357,1,0.0356,0.834,0,0.146,0.232,168.653
5bb7ac980c27ee4c381ddb58,0VZ9xPNa6ROafP6GYYuv2S,Marry Me,https://p.scdn.co/mp3-preview/913193a8af53e9ee2add7d0447cf05a39f21bbd2?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.366,0.269,0,-8.456,1,0.0287,0.829,1.67E-05,0.108,0.492,86.577
5bb7ac980c27ee4c381ddb59,3s4U7OHV7gnj42VV72eSZ6,Rather Be (feat. Jess Glynne),https://p.scdn.co/mp3-preview/a9d9d2d68603e22dd2f04693c8e29e4f5823e09f?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03E-06,0.193,0.549,120.97
5bb7ac980c27ee4c381ddb5a,2tJulUYLDKOg9XrtVkMgcJ,Grenade,https://p.scdn.co/mp3-preview/d6fc23418ef4a090922decfe6a47c7bc87c1d762?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.706,0.558,2,-7.237,0,0.0593,0.146,0,0.118,0.227,110.443
5bb7ac990c27ee4c381ddb5b,6NPVjNh8Jhru9xOmyQigds,Happy,https://p.scdn.co/mp3-preview/609cf640a652b3ca4d22b1d604f0885b7a591af9?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.652,0.757,1,-6.819,1,0.153,0.286,0,0.0886,0.962,159.911
5bb7ac990c27ee4c381ddb5c,6Vc5wAMmXdKIAM7WUoEb7N,Say Something,https://p.scdn.co/mp3-preview/fe73e55ae08bf3395db3e1ba4485533f59faf3ea?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.407,0.147,2,-8.822,1,0.0355,0.857,2.89E-06,0.0913,0.0765,141.284
5bb7ac990c27ee4c381ddb5d,0R8P9KfGJCDULmlEoBagcO,Trouble,https://p.scdn.co/mp3-preview/d304ea35aada75a163b7cf6eeb4fddb6090b76de?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.561,0.547,11,-7.496,0,0.0321,0.189,0.00157,0.17,0.19,139.755
5bb7ac990c27ee4c381ddb5e,2DFRFqWNahKtFD112H2iEZ,Do You Realize??,https://p.scdn.co/mp3-preview/6ad20465cb3cbb39cf8f278153c63102a275a8d0?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.464,0.797,0,-5.244,1,0.0333,0.006,0.000304,0.392,0.547,129.964
5bb7ac990c27ee4c381ddb5f,54oAT2kAmUkmIpKe445pn1,Glitter In the Air,https://p.scdn.co/mp3-preview/1d24254b2ed7b61575e3e60b42cc79d5a6db3916?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.542,0.251,5,-12.054,1,0.0276,0.9,0.000234,0.1,0.269,100.036
5bb7ac990c27ee4c381ddb60,5ihS6UUlyQAfmp48eSkxuQ,Landslide,https://p.scdn.co/mp3-preview/8f5c821de4d47066ac5e68d58fd180975c86530d?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.414,0.161,7,-22.32,0,0.0318,0.883,0.000223,0.117,0.423,159.375
5bb7ac990c27ee4c381ddb61,3kAu6bB8jM0zneof7sqLFS,Lead Me Out Of The Dark,https://p.scdn.co/mp3-preview/5ccec7f5340433d206eb136b3bbb14f6d364b00a?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.468,0.472,8,-7.238,0,0.0502,0.893,0,0.354,0.447,119.71
5bb7ac990c27ee4c381ddb62,7HSZigV3SjVlKrCfz2iR28,Teen Idle,https://p.scdn.co/mp3-preview/59dc08df347fa44a502960480cf70cdfa3950363?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.571,0.651,5,-6.26,1,0.0349,0.242,0,0.0938,0.374,121.202
5bb7ac990c27ee4c381ddb63,31acMiV67UgKn1ScFChFxo,Broken-Hearted Girl,https://p.scdn.co/mp3-preview/a77c96a27e60b83d738154f22a89dad79ce68bf9?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.336,0.424,5,-7.203,1,0.0353,0.503,0,0.273,0.159,82.149
5bb7ac990c27ee4c381ddb64,5l6hpyTGBK0LAAxgPnqTQL,Look After You,https://p.scdn.co/mp3-preview/4520b5e1a0e460f7481b91f7dfd3ba025111250b?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.447,0.592,6,-3.015,0,0.0319,0.0575,4.47E-06,0.13,0.283,78.039
5bb7ac990c27ee4c381ddb65,0AKAxdNkwq9ZxRdW1DN9zW,Behind These Hazel Eyes,https://p.scdn.co/mp3-preview/7418190f90e982de859bca1029f77ea341eabb9a?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.548,0.889,9,-4.682,1,0.0382,0.00165,0.00109,0.197,0.425,90.048
5bb7ac990c27ee4c381ddb66,2PsTyxNYFJ5AnjpYOUo3VN,No Morirá - No Matter What,https://p.scdn.co/mp3-preview/2983d3fb5ffa25bd64be77a685810771932c12f3?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.595,0.93,9,-3.958,1,0.0745,0.215,3.16E-06,0.0924,0.964,166.429
5bb7ac990c27ee4c381ddb67,5c2DD4J9eIWYwe3O0OuVU1,Incondicional,https://p.scdn.co/mp3-preview/bf185517ed5cd11903aefbe9dcb98b2bf06edc95?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.697,0.792,9,-4.468,0,0.0381,0.567,0.000374,0.118,0.881,129.034
5bb7ac990c27ee4c381ddb68,3RPf0gixcN4fsqBd1ZTam1,Fiesta,https://p.scdn.co/mp3-preview/4ad08a7b79137ced1be4e5ee62f2537d203c3e40?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.771,0.89,5,-7.436,1,0.0455,0.358,0.000179,0.177,0.961,100.014
5bb7ac990c27ee4c381ddb69,1LzycAdNif6ibMUZfG0431,Vivir lo nuestro,https://p.scdn.co/mp3-preview/9b386515fb26ddff9ac7496d2862c38f2cf2a9e7?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.618,0.727,10,-6.356,0,0.0487,0.604,0,0.892,0.806,91.229
5bb7ac990c27ee4c381ddb6a,75kVNMedV7c6F3BxMV9Dnb,La Fama,https://p.scdn.co/mp3-preview/eb43f41a91bc91a9e8c9d4cb529f081b8d0f2247?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.672,0.808,1,-7.413,1,0.0432,0.798,0.00743,0.0839,0.851,95.339
5bb7ac990c27ee4c381ddb6b,0QURjZWMXBHly4iLNWGkJN,Mi Libertad,https://p.scdn.co/mp3-preview/c3f87cb6cf7007dd627cc55ca320dee6d94724e7?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.8,0.685,8,-5.968,1,0.0402,0.736,9.79E-06,0.0561,0.891,94.917
5bb7ac990c27ee4c381ddb6c,70w4QrNQK5uB4CAZGa2lHf,Sigue Tu Camino,https://p.scdn.co/mp3-preview/2d92a4fe18322dbd886ce174739675c11237c0d0?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.752,0.638,4,-6.47,0,0.0402,0.62,4.92E-05,0.122,0.924,106.469
5bb7ac990c27ee4c381ddb6d,5A9AILetvfQg3LHyX5X0pV,Yo También,https://p.scdn.co/mp3-preview/2bef6bd8b737f0a903c04537c682200e0620457b?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.645,0.786,4,-4.248,0,0.0566,0.396,0,0.111,0.738,91.459
5bb7ac990c27ee4c381ddb6e,0nBFB85JVZyd4I9xc4Wldz,Quiero Morir En Tu Piel,https://p.scdn.co/mp3-preview/6f57a62c190c4e84c649367b78ead0dcf4a6c639?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.656,0.57,11,-13.81,0,0.0414,0.628,0,0.332,0.898,97.156
5bb7ac990c27ee4c381ddb6f,2cfnNqARhCsLiT9Wdvl9q6,Hoy Aprendi,https://p.scdn.co/mp3-preview/ef3351856a6fbbf01fa767cab0b734443f7fd71a?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.723,0.685,2,-14.586,1,0.0427,0.393,4.77E-05,0.132,0.928,102.717
5bb7ac990c27ee4c381ddb70,23Fw0qh3Onqn2276LiL2pT,Lloraras,https://p.scdn.co/mp3-preview/3262b4e97fe8f91a49238dfdf7d21e22597d28fa?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.708,0.709,9,-7.555,1,0.0472,0.582,0.000516,0.0717,0.962,96.046
5bb7ac990c27ee4c381ddb71,5nqn2DuyTCpuLvC8a9QxoT,La Vida Es Un Carnaval - Live Carnegie Version,https://p.scdn.co/mp3-preview/7509eb454c138e01eec126cc26219a52dae8073f?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.463,0.94,8,-4.528,1,0.0455,0.572,0.000273,0.566,0.815,106.129
5bb7ac990c27ee4c381ddb72,29iVbAneOn1ZGW4zzrBlUb,Cali Ají,https://p.scdn.co/mp3-preview/3bfbe35e505f8a3ac570fedaefd82006c770c041?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.709,0.729,1,-10.788,1,0.0342,0.5,0.0758,0.347,0.938,101.877
5bb7ac990c27ee4c381ddb73,0QnxjS1WUBhBArBRaJkSbp,Ponta de Dor,https://p.scdn.co/mp3-preview/b47779326bce4b3e906874e4ecc6a74afe602beb?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.61,0.752,5,-11.894,0,0.128,0.527,6.58E-06,0.392,0.963,103.422
5bb7ac990c27ee4c381ddb74,2WjwxFv1TqD1U8hoteTz4E,Caprichosos De Pilares Brasil Nao Seremos Jamais Ou Seremos,https://p.scdn.co/mp3-preview/8cb7b6606d27fd65d5b82bd42406c2703de29100?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.752,0.754,7,-9.541,1,0.0983,0.218,0,0.232,0.89,137.863
5bb7ac990c27ee4c381ddb75,45OQTLf5DfWde3Q72vM3ad,Filosofia de Vida,https://p.scdn.co/mp3-preview/8cee66ed275f5e3ae0ec5f5a648b092e58ff28d7?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.757,0.502,7,-11.496,1,0.34,0.543,7.72E-05,0.127,0.517,85.154
5bb7ac990c27ee4c381ddb76,6HUkigunAKeuiREyYBftKD,Afluentes,https://p.scdn.co/mp3-preview/42755e201076e4db8a72b67d5c8c5ff569125b03?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.685,0.58,7,-9.357,1,0.0547,0.529,3.02E-05,0.32,0.536,159.943
5bb7ac990c27ee4c381ddb77,2zl8qYjVVBqozLtH094pvT,Tem Coca Ai Na Geladeira,https://p.scdn.co/mp3-preview/fe18ec247575c7b1b822d4ab96db4dad6a76f9fc?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.654,0.698,9,-10.3,1,0.167,0.347,0,0.0697,0.906,90.168
